Date,Close
2014-11-28,93.44000244140625
2014-12-1,94.55000305175781
2014-12-2,95.0999984741211
2014-12-3,97.01000213623047
2014-12-4,95.7300033569336
2014-12-5,95.56999969482422
2014-12-8,95.55000305175781
2014-12-9,97.6500015258789
2014-12-10,97.33999633789062
2014-12-11,97.2300033569336
2014-12-12,96.61000061035156
2014-12-15,96.20999908447266
2014-12-16,93.86000061035156
2014-12-17,94.86000061035156
2014-12-18,95.69000244140625
2014-12-19,96.27999877929688
2014-12-22,95.19000244140625
2014-12-23,95.22000122070312
2014-12-29,95.3499984741211
2014-12-30,98.19999694824219
2015-1-2,97.33000183105469
2015-1-5,98.70999908447266
2015-1-6,99.73999786376953
2015-1-7,101.20999908447266
2015-1-8,101.22000122070312
2015-1-9,101.30000305175781
2015-1-12,102.06999969482422
2015-1-13,103.38999938964844
2015-1-14,103.26000213623047
2015-1-15,107.16999816894531
2015-1-16,109.23999786376953
2015-1-19,107.9000015258789
2015-1-20,109.9800033569336
2015-1-21,109.44999694824219
2015-1-22,112.51000213623047
2015-1-23,112.66999816894531
2015-1-26,111.56999969482422
2015-1-27,111.80999755859375
2015-1-28,111.68000030517578
2015-1-29,109.66999816894531
2015-1-30,110.81999969482422
2015-2-2,110.41999816894531
2015-2-3,108.0199966430664
2015-2-4,108.73999786376953
2015-2-5,108.31999969482422
2015-2-6,107.0199966430664
2015-2-9,107.66999816894531
2015-2-10,107.55000305175781
2015-2-11,106.41000366210938
2015-2-12,105.80999755859375
2015-2-13,106.19999694824219
2015-2-16,106.29000091552734
2015-2-17,104.0999984741211
2015-2-18,103.91000366210938
2015-2-19,104.37000274658203
2015-2-20,104.45999908447266
2015-2-23,104.0999984741211
2015-2-24,103.97000122070312
2015-2-25,104.37000274658203
2015-2-26,106.02999877929688
2015-2-27,106.72000122070312
2015-3-2,106.25
2015-3-3,105.76000213623047
2015-3-4,106.83000183105469
2015-3-5,107.48999786376953
2015-3-6,106.4000015258789
2015-3-9,105.91000366210938
2015-3-10,106.66000366210938
2015-3-11,106.98999786376953
2015-3-12,106.56999969482422
2015-3-13,107.76000213623047
2015-3-16,107.12999725341797
2015-3-17,106.61000061035156
2015-3-18,106.54000091552734
2015-3-19,108.30000305175781
2015-3-20,107.94999694824219
2015-3-23,106.83000183105469
2015-3-24,107.22000122070312
2015-3-25,107.26000213623047
2015-3-26,108.5999984741211
2015-3-27,108.13999938964844
2015-3-30,107.61000061035156
2015-3-31,108.73999786376953
2015-4-1,109.63999938964844
2015-4-2,108.25
2015-4-7,
2015-4-8,109.55000305175781
2015-4-9,110.04000091552734
2015-4-10,111.91000366210938
2015-4-13,111.4000015258789
2015-4-14,110.23999786376953
2015-4-15,110.87000274658203
2015-4-16,
2015-4-17,
2015-4-20,108.98999786376953
2015-4-21,
2015-4-22,109.08000183105469
2015-4-23,108.58999633789062
2015-4-24,106.58000183105469
2015-4-27,108.48999786376953
2015-4-28,
2015-4-29,106.83000183105469
2015-4-30,103.61000061035156
2015-5-4,104.87000274658203
2015-5-5,105.05999755859375
2015-5-6,103.2300033569336
2015-5-7,103.19999694824219
2015-5-8,103.70999908447266
2015-5-11,104.06999969482422
2015-5-12,104.29000091552734
2015-5-13,105.12999725341797
2015-5-14,106.62999725341797
2015-5-15,105.13999938964844
2015-5-18,
2015-5-19,106.55999755859375
2015-5-20,107.30000305175781
2015-5-21,106.5999984741211
2015-5-22,107.44000244140625
2015-5-25,
2015-5-26,107.2300033569336
2015-5-27,107.31999969482422
2015-5-28,107.12000274658203
2015-5-29,106.55999755859375
2015-6-1,107.62000274658203
2015-6-2,105.38999938964844
2015-6-3,103.86000061035156
2015-6-4,102.38999938964844
2015-6-5,103.33000183105469
2015-6-8,
2015-6-9,102.73999786376953
2015-6-10,103.26000213623047
2015-6-11,103.0199966430664
2015-6-12,
2015-6-15,103.4000015258789
2015-6-16,103.08999633789062
2015-6-17,
2015-6-18,103.76000213623047
2015-6-19,
2015-6-22,102.29000091552734
2015-6-23,103.51000213623047
2015-6-24,103.0999984741211
2015-6-25,
2015-6-26,103.38999938964844
2015-6-29,103.69999694824219
2015-6-30,103.19000244140625
2015-7-1,103.66000366210938
2015-7-2,102.9800033569336
2015-7-3,
2015-7-6,103.62999725341797
2015-7-7,103.63999938964844
2015-7-8,
2015-7-9,103.55999755859375
2015-7-10,
2015-7-13,103.16000366210938
2015-7-14,
2015-7-15,102.76000213623047
2015-7-16,103.25
2015-7-17,102.5199966430664
2015-7-20,100.5199966430664
2015-7-21,99.58999633789062
2015-7-22,98.61000061035156
2015-7-23,98.02999877929688
2015-7-24,97.41999816894531
2015-7-27,97.12999725341797
2015-7-28,97.37999725341797
2015-7-29,97.58999633789062
2015-7-30,98.37000274658203
2015-7-31,97.44000244140625
2015-8-3,97.80000305175781
2015-8-4,97.87999725341797
2015-8-5,98.04000091552734
2015-8-6,
2015-8-7,98.41999816894531
2015-8-10,99.06999969482422
2015-8-11,98.5
2015-8-12,98.47000122070312
2015-8-13,98.38999938964844
2015-8-14,98.4800033569336
2015-8-17,99.30999755859375
2015-8-18,99.41999816894531
2015-8-19,100.29000091552734
2015-8-20,100.87999725341797
2015-8-21,100.31999969482422
2015-8-24,98.13999938964844
2015-8-25,97.69999694824219
2015-8-26,96.83999633789062
2015-8-27,98.41000366210938
2015-8-28,99.43000030517578
2015-8-31,
2015-9-1,99.52999877929688
2015-9-2,99.26000213623047
2015-9-3,99.36000061035156
2015-9-4,99.02999877929688
2015-9-7,98.44999694824219
2015-9-8,
2015-9-9,97.77999877929688
2015-9-10,96.87000274658203
2015-9-11,95.54000091552734
2015-9-14,96.16999816894531
2015-9-15,96.26000213623047
2015-9-16,97.58999633789062
2015-9-17,97.11000061035156
2015-9-18,98.27999877929688
2015-9-21,
2015-9-22,99.2300033569336
2015-9-23,99.58999633789062
2015-9-24,100.61000061035156
2015-9-25,100.37000274658203
2015-9-28,99.30000305175781
2015-9-29,
2015-9-30,98.0199966430664
2015-10-1,97.80000305175781
2015-10-2,99.26000213623047
2015-10-5,99.48999786376953
2015-10-6,100.13999938964844
2015-10-7,100.06999969482422
