Date,Return
2015-10-21,-0.19170023639356604
2015-10-22,-0.799830118531053
2015-10-23,0.3607240397243139
2015-10-26,0.3020408810084474
2015-10-27,-1.6127430982938007
2015-10-28,0.5079549452701393
2015-10-29,1.7032575266172856
2015-10-30,-0.4790592504023583
2015-11-2,0.5840686792836891
2015-11-3,1.5592453831152042
2015-11-4,-0.5685853364450488
2015-11-5,0.2514513203246471
2015-11-6,0.004098293640142359
2015-11-9,-0.9532497767047787
2015-11-10,0.32772796827567063
2015-11-11,-0.23061515191766802
2015-11-12,-1.033332735322523
2015-11-13,-1.2173817871677928
2015-11-16,-1.326924712251265
2015-11-17,2.2513828127777247
2015-11-18,0.006840262359908422
2015-11-19,-0.07552301683261264
2015-11-20,0.8133637063501675
2015-11-23,0.7862481369694585
2015-11-24,-0.43221136841539165
2015-11-25,1.150236027716156
2015-11-26,0.4354077976312043
2015-11-27,-0.2160784736961463
2015-11-30,0.003831323651626306
2015-12-1,-0.13757795800535266
2015-12-2,0.14656109115445126
2015-12-3,-1.2053921443994309
2015-12-4,-1.1105454353253719
2015-12-7,-1.653336035383901
2015-12-8,-1.1707044630767882
2015-12-9,0.8054759688971291
2015-12-10,-1.0909393692959735
2015-12-11,-1.4790718004583536
2015-12-14,-2.4465787867490763
2015-12-15,2.032189877524493
2015-12-16,0.3470795588211173
2015-12-17,0.22831900815600825
2015-12-18,-0.7298689810700032
2015-12-21,-1.0504207927299891
2015-12-22,1.2625300059528222
2015-12-23,2.630709118422825
2015-12-25,0.0
2015-12-28,-1.4993444147872625
2015-12-29,1.7186823619115499
2015-12-30,-0.21043113169678662
2016-1-4,-3.6585242821622233
2016-1-5,0.5440927260316863
2016-1-6,-0.8869911173445155
2016-1-7,-1.6470443750986608
2016-1-8,-2.978063063736014
2016-1-11,-1.4238854404915346
2016-1-12,-0.531466637271949
2016-1-13,0.3528191955623594
2016-1-14,-2.782046170571728
2016-1-15,-1.963242007121213
2016-1-18,1.2693527063997623
2016-1-19,-0.23041205792814212
2016-1-20,-4.0155762923911436
2016-1-21,4.0120205824100585
2016-1-22,0.6087714256526988
2016-1-25,-0.46821469388501624
2016-1-26,0.6626709320193047
2016-1-27,1.4383491943845028
2016-1-28,-1.2543553274571684
2016-1-29,2.0586291836433457
2016-2-1,0.9275358702426573
2016-2-2,-1.5476084890958974
2016-2-3,-0.8136625888115923
2016-2-4,2.096362666274998
2016-2-5,-1.4490178283919741
2016-2-8,-3.085142233505056
2016-2-9,-0.7364866329582331
2016-2-10,1.3445792339801699
2016-2-11,-3.568035736500619
2016-2-12,3.3656425216378016
2016-2-15,0.9706389645000701
2016-2-16,0.1277842717213984
2016-2-17,2.879486785071661
2016-2-18,-0.3978583067158925
2016-2-19,-0.013880610971295226
2016-2-22,1.5455617854189363
2016-2-23,-0.79660397380098
2016-2-24,-1.495124864534969
2016-2-25,2.103616041531864
2016-2-26,1.8940367521411927
2016-2-29,1.1859651029772378
2016-3-1,0.406803440388237
2016-3-2,1.4265180744162942
2016-3-3,2.0914978970528963
2016-3-4,2.297300170965011
2016-3-7,0.7531712921578171
2016-3-8,-2.579226107661081
2016-3-9,0.14021229767338106
2016-3-10,-0.9856913971747483
2016-3-11,2.9103055505897757
2016-3-14,-0.7002609987665775
2016-3-15,-1.0405245054657009
2016-3-16,2.08304770536627
2016-3-17,0.8047920540422471
2016-3-18,0.9604154464573966
2016-3-21,-0.41150194438460685
2016-3-22,0.18581698624575704
2016-3-23,-1.251738487242482
2016-3-24,-1.4873479050303673
2016-3-29,1.8394406676687236
2016-3-30,1.164780494728035
2016-3-31,-0.0007837930047327468
2016-4-1,-0.09481730688625234
2016-4-4,-0.1715580163205721
2016-4-5,-1.1874661252775254
2016-4-6,0.08986283460048483
2016-4-7,-0.9038498176196508
2016-4-8,0.6760978068961698
2016-4-11,0.14546072362622287
2016-4-12,1.6080880820481314
2016-4-13,1.9139942163913126
2016-4-14,0.5071503317613191
2016-4-15,-0.3542267506551289
2016-4-18,0.2435574974147814
2016-4-19,1.1525366347878707
2016-4-20,0.05558387752433447
2016-4-21,0.19655853164770587
2016-4-22,0.17004302356007361
2016-4-25,-0.8440597220176871
2016-4-26,0.7870948327449501
2016-4-27,1.1328837403595138
2016-4-28,0.7131107880977261
2016-4-29,-2.699227512813962
2016-5-2,1.1008885249635947
2016-5-3,-2.4145942643780227
2016-5-4,-0.08699434536754147
2016-5-5,0.4341828187967023
2016-5-6,-0.4631670310595082
2016-5-9,-0.8748048944324682
2016-5-10,0.9091943735791475
2016-5-11,0.6237243471333587
2016-5-12,-1.6478807867026712
2016-5-13,0.44450150589616655
2016-5-17,0.21550140393620243
2016-5-18,-1.4915266096651725
2016-5-19,-1.4194592400570971
2016-5-20,2.413924269255152
2016-5-23,-0.21505744212558797
2016-5-24,1.0112796877056462
2016-5-25,1.3123546935761787
2016-5-26,0.07334625256290028
2016-5-27,0.12569903753025802
2016-5-30,0.8191442359965606
2016-5-31,0.02082708875323913
2016-6-1,-0.16058442071048562
2016-6-2,0.4577924729225247
2016-6-3,-0.15910971644743643
2016-6-6,1.3013676589149314
2016-6-7,1.4118401850415019
2016-6-8,-0.030907823298520487
2016-6-9,-0.9535247759885901
2016-6-10,-1.1913474716579553
2016-6-13,-0.6144977979645638
2016-6-14,-1.8781479852071459
2016-6-15,1.6962863610298085
2016-6-16,-1.2440614279939588
2016-6-17,0.9734693597861277
2016-6-20,2.2233609120065667
2016-6-21,-1.4673480931526317
2016-6-22,0.6073179258377914
2016-6-23,1.0726433257330248
2016-6-24,-3.551454579764457
2016-6-27,-4.241290715202883
2016-6-28,0.718334917135599
2016-6-29,2.7353015352061583
2016-6-30,0.6249545001022705
2016-7-1,1.5876848077587935
2016-7-4,0.36612318827344836
2016-7-5,-2.564907568596997
2016-7-6,0.45540808442776637
2016-7-7,0.9812896130931392
2016-7-8,1.811246766972574
2016-7-11,1.3792192401991477
2016-7-12,1.4853304924603128
2016-7-13,-0.8791594371399425
2016-7-14,1.2543502902026438
2016-7-15,-0.495924603175113
2016-7-18,0.1857441074432753
2016-7-19,0.18006203601694803
2016-7-20,0.2980633676028077
2016-7-21,0.31273768803374846
2016-7-22,-0.5637172437966687
2016-7-25,-0.0299273498490904
2016-7-26,0.2963158710453939
2016-7-27,0.6651640115461488
2016-7-28,-1.0461390499452716
2016-7-29,0.6787839828958919
2016-8-1,-0.2851443735053083
2016-8-2,-1.5552020266036415
2016-8-3,0.2168748749222793
2016-8-4,0.7756228956112388
2016-8-5,1.5961360275580372
2016-8-8,0.523970900152837
2016-8-9,-0.34426660313873203
2016-8-10,-1.1174031048616695
2016-8-11,0.17368343929007324
2016-8-12,0.09450724688166989
2016-8-15,0.9719980696613728
2016-8-16,-0.43811265133951727
2016-8-17,-0.7747951249971297
2016-8-18,1.4220479001146646
2016-8-19,-0.31271367656311444
2016-8-22,-0.6510759370817243
2016-8-23,1.2897483749988448
2016-8-24,-0.2602706294047241
2016-8-25,-0.13825078958920045
2016-8-26,-0.26328085645190846
2016-8-29,0.6796696283180914
2016-8-30,-0.30997627115854076
2016-8-31,-0.713334229906637
2016-9-1,-0.27497848512153533
2016-9-2,1.2538663960608654
2016-9-5,0.06624072876748599
2016-9-6,0.07953634094002293
2016-9-7,0.2735569177892305
2016-9-8,0.3347017216165371
2016-9-9,-1.50667134091248
2016-9-12,-1.1671857154991971
2016-9-13,-1.7169338804996048
2016-9-14,0.016008574204318116
2016-9-15,1.1587753337113815
2016-9-16,-0.5189742454461022
2016-9-19,1.4320397510853233
2016-9-20,-0.8603336770987235
2016-9-21,0.5226518495860866
2016-9-22,1.3643957787831562
2016-9-23,0.5431642836583928
2016-9-26,-1.2453425341692026
2016-9-27,-0.3929078977845335
2016-9-28,0.12170564181706034
2016-9-29,1.4527029065311226
2016-9-30,0.22568964420155435
2016-10-4,-0.025213462277240417
2016-10-5,0.22140024021330973
2016-10-6,-1.059443647114422
2016-10-7,0.4484707148623146
2016-10-10,0.6250017697536858
2016-10-11,-1.6624212246446612
2016-10-12,0.45759557418230123
2016-10-13,-1.2009319255852469
2016-10-14,-0.1959097399555021
2016-10-17,-0.04156763505673844
2016-10-18,0.3830550599584148
2016-10-19,1.0152622099847353
2016-10-20,-0.7284033087344044
2016-10-21,0.23586292779194107
2016-10-24,0.2727940235076165
2016-10-25,-0.7801574297138458
2016-10-26,-0.17383139790879687
2016-10-27,-1.4768601259017577
2016-10-28,0.9671526091055149
2016-10-31,-1.002970843606521
2016-11-1,-0.9893892519691638
2016-11-2,-0.9704065502600279
2016-11-3,0.003660988884646166
2016-11-4,1.103881342447055
2016-11-7,1.1091598561614235
2016-11-8,-0.24873039300008504
2016-11-9,2.287046861049391
2016-11-10,2.292964414101184
2016-11-11,0.45770288680822
2016-11-14,2.9831284647797496
2016-11-15,-0.19818235369084558
2016-11-16,0.688516533811856
2016-11-17,0.24038747305497044
2016-11-18,0.45372549019606634
2016-11-21,0.6622998205707553
2016-11-22,0.598037403282925
2016-11-23,0.7923852501286133
2016-11-24,0.6401476275742279
2016-11-25,-0.17943006382571403
2016-11-28,-0.27553688056654035
2016-11-29,-0.2649767701819572
2016-11-30,0.5197964920967468
2016-12-1,0.7085498346717234
2016-12-2,-0.7131391920150221
2016-12-5,1.5508188467228345
2016-12-6,-0.28951775236768507
2016-12-7,1.8376992593264418
2016-12-8,1.4636972974610973
2016-12-9,0.7639014093706376
2016-12-12,-0.0887561619340671
2016-12-13,-1.4676428670010844
2016-12-14,-1.2181890681945973
2016-12-15,1.2769699997002615
2016-12-16,0.06024870148657602
2016-12-19,-0.7357938821148324
2016-12-20,1.431992772517332
2016-12-21,-0.11982658579421379
2016-12-22,-1.1325048355237732
2016-12-23,0.39792178785114096
2016-12-27,0.5624450650654866
2016-12-28,-0.367903844782258
2016-12-29,-0.6481408787184062
2016-12-30,0.0020639414599621375
2017-1-2,0.2080126575768393
2017-1-3,-0.5987701659006084
2017-1-4,2.1862703024509544
2017-1-5,-0.8825550311866381
2017-1-6,-0.16482511919596599
2017-1-9,-0.5614538481939713
2017-1-10,0.22453991117241667
2017-1-11,1.0646238618391202
2017-1-12,-2.4635217912937324
2017-1-13,2.259937738054485
2017-1-16,-0.6635559404691405
2017-1-17,-0.32730404316747563
2017-1-18,-0.7028729035643222
2017-1-19,0.08900724923905923
2017-1-20,0.4961810279225265
2017-1-23,-0.7535262862815473
2017-1-24,0.6685424564889297
2017-1-25,1.7797592274034546
2017-1-26,-0.00712774396285365
2017-1-27,-0.9856134396069471
2017-1-30,-1.772758257255047
2017-1-31,-0.002514841246792354
2017-2-1,0.8966633148598024
2017-2-2,-0.46519450961010067
2017-2-3,1.3343971689099954
2017-2-6,-0.1708084109160679
2017-2-7,-0.7359817301575866
2017-2-8,-0.853170966812733
2017-2-9,1.6319259376756934
2017-2-10,0.4742757219451166
2017-2-13,0.6670744542926155
2017-2-14,0.14888419629512928
2017-2-15,0.35207911911228074
2017-2-16,-0.44184815482172235
2017-2-17,-0.479273178641193
2017-2-20,0.5376339394008722
2017-2-21,0.4628433435285517
2017-2-22,0.2507388334374916
2017-2-23,-0.8991088506835054
2017-2-24,-0.3329327065038634
2017-2-27,0.48348466833152415
2017-2-28,-0.49311740122840453
2017-3-1,1.3238405544494292
2017-3-2,-0.8325287562755634
2017-3-3,0.16110119622660957
2017-3-6,-1.4368563466806705
2017-3-7,-0.3711983515270023
2017-3-8,-0.5879273938529939
2017-3-9,-0.34847353034649364
2017-3-10,-0.44486435064530205
2017-3-13,0.29593211884932913
2017-3-14,-1.174026074215384
2017-3-15,2.6829047549550733
2017-3-16,0.14007683020020867
2017-3-17,-0.5435682108730244
2017-3-20,-0.33904164458432584
2017-3-21,-2.1215504277766417
2017-3-22,-1.1321328769811512
2017-3-23,1.5424256090936783
2017-3-24,-0.39511928933216867
2017-3-27,-0.7920159688101336
2017-3-28,0.6747430625108963
2017-3-29,1.4324077697043025
2017-3-30,0.26052084254237773
2017-3-31,0.4315284584492485
2017-4-3,-0.801859054086751
2017-4-4,0.22883086082012838
2017-4-5,0.03344138692480403
2017-4-6,-0.3778805069718727
2017-4-7,-0.22234391593902725
2017-4-10,0.5553991591668472
2017-4-11,-0.16793745402357008
2017-4-12,0.1388862023542492
2017-4-13,-1.089002460887678
2017-4-18,0.030491779095909166
2017-4-19,1.0769926516448924
2017-4-20,-0.4645672578816207
2017-4-21,0.7226397208072832
2017-4-24,0.9912859459582091
2017-4-25,0.7911744377373076
2017-4-26,1.2962475952835062
2017-4-27,-1.3194419375216038
2017-4-28,-0.8077629372759576
2017-5-2,0.03605408918205821
2017-5-3,-1.181339050393626
2017-5-4,0.21681689227721623
2017-5-5,0.2964187123672746
2017-5-8,-0.3723445213467902
2017-5-9,-0.03696548151355117
2017-5-10,0.3332016653475378
2017-5-11,-0.3039606144563112
2017-5-12,-0.6847541253426348
2017-5-15,0.8065865948683859
2017-5-16,-0.6547164873408562
2017-5-17,-1.3185604009228302
2017-5-18,-0.9150006969030566
2017-5-19,0.8592310452604446
2017-5-22,0.7290557126996333
2017-5-23,-0.24469128445927524
2017-5-24,0.9230155719423649
2017-5-25,-0.40687793515981063
2017-5-26,-0.6106071183604844
2017-5-29,0.0416069320227308
2017-5-30,-0.5397543754356526
2017-5-31,-0.9505278807202977
2017-6-1,1.5908630662221146
2017-6-2,1.2969088002972695
2017-6-5,11.715382407119868
2017-6-6,-11.790495515799881
2017-6-7,0.5037695913320928
2017-6-8,0.3606070127796457
2017-6-9,1.4668457798131973
2017-6-12,-0.09408945662532364
2017-6-13,0.7223659433261309
2017-6-14,-1.4233901928573212
2017-6-15,-0.09509051960273629
2017-6-16,-0.6177815678304444
2017-6-19,0.5663706424217763
2017-6-20,-0.5576493109270997
2017-6-21,-0.382964989834389
2017-6-22,-0.64727828870208
2017-6-23,0.7161373653032488
2017-6-26,0.38881825986434304
2017-6-27,1.3113429767953377
2017-6-28,0.4450536019026785
2017-6-29,-0.7863388968411766
2017-6-30,0.05503662227377415
2017-7-3,0.8990536549447148
2017-7-4,-0.12506928162524522
2017-7-5,-0.6812249336881959
2017-7-6,-0.5017074073536465
2017-7-7,-0.46456522526974187
2017-7-10,0.09367392783106165
2017-7-11,0.029949210229784917
2017-7-12,0.8517727102831829
2017-7-13,0.0037646139639857523
2017-7-14,0.6318560772268444
2017-7-17,0.5019989560758775
2017-7-18,0.6447116222338289
2017-7-19,-0.3289473684210509
2017-7-20,-0.055416616923398276
2017-7-21,0.03634352003596408
2017-7-24,-0.40147168887177953
2017-7-25,1.4460674565765608
2017-7-26,0.3556051133284388
2017-7-27,-1.0498773055244492
2017-7-28,-0.8390723924192378
2017-7-31,0.06981693431893365
2017-8-1,-0.15605434883916303
2017-8-2,-0.7367436833110252
2017-8-3,-0.1281450683770946
2017-8-4,0.3449123526793052
2017-8-7,-0.24100652034815262
2017-8-8,0.880937638472945
2017-8-9,-1.7978162652681373
2017-8-10,-1.0166391351833615
2017-8-11,-0.7545569577196543
2017-8-14,1.259361687398819
2017-8-15,-0.41736954359811174
2017-8-16,0.5116338181287539
2017-8-17,-1.2281022511331119
2017-8-18,-1.0085645867095816
2017-8-21,-0.5214390932707369
2017-8-22,0.5241723327296999
2017-8-23,0.4915304486340588
2017-8-24,0.11267758234758674
2017-8-25,0.5664275552252018
2017-8-28,-0.31977337274972095
2017-8-29,-0.9906028082169227
2017-8-30,1.2883441760608294
2017-8-31,1.3131365534800876
2017-9-1,0.24762501277906246
2017-9-4,0.39168719484505843
2017-9-5,-0.7093688916763208
2017-9-6,-0.5829733524229219
2017-9-7,-0.48993211611003673
2017-9-8,0.5380618292710748
2017-9-11,0.9780552691313726
2017-9-12,0.8325257000618258
2017-9-13,0.5998886441527462
2017-9-14,0.2425432875868827
2017-9-15,-0.4038195968136482
2017-9-18,0.8682985421565981
2017-9-19,0.22938664055405233
2017-9-20,-0.5297556463778497
2017-9-21,0.403666638634248
2017-9-22,0.7029014532187627
2017-9-25,0.24800193650391655
2017-9-26,0.7991146391535642
2017-9-27,-0.0697145159089807
2017-9-28,0.34914417099547457
2017-9-29,1.3543693609589402
2017-10-2,0.2010300822204547
2017-10-3,0.1023017902813228
2017-10-4,1.0063832020271946
2017-10-5,-0.024639124762848574
2017-10-6,-0.29474431168144966
2017-10-9,-0.2774385940096491
2017-10-10,0.10682501138572498
2017-10-11,-0.03343886637564575
2017-10-12,-0.5015648054297994
2017-10-13,0.17409539718007405
2017-10-16,-0.09562142082850666
2017-10-17,0.1186787923623367
2017-10-18,0.012679382716118681
2017-10-19,0.5344871468567103
2017-10-20,-0.5654008438818692
2017-10-23,0.25641370056135315
2017-10-24,-0.1288756101118005
2017-10-25,-0.877115136330453
2017-10-26,-1.3714866237724332
2017-10-27,2.30899302725478
2017-10-30,-0.5305334524624561
2017-10-31,-0.04292213923943189
2017-11-1,0.06358476686503245
2017-11-2,0.401553491724882
2017-11-3,-0.35508474822987246
2017-11-6,0.5415672019979612
2017-11-7,-0.6946419991401109
2017-11-8,-1.3075914278522838
2017-11-9,0.4054170620201969
2017-11-10,0.1310386160911614
2017-11-13,-0.4149666100370042
2017-11-14,-0.12582787448124355
2017-11-15,-0.34641564982863526
2017-11-16,0.8961377920781777
2017-11-17,0.4727487221800386
2017-11-20,0.08163779694279061
2017-11-21,1.306451962068067
2017-11-22,0.6741088199468059
2017-11-23,-0.470526535140392
2017-11-24,-0.32398334354419855
2017-11-27,-0.31831264332208287
2017-11-28,-0.4791526563550863
2017-11-29,3.1445176201102987
2017-11-30,0.268798549832594
2017-12-1,-2.4783094427818675
2017-12-4,3.6252357306375993
2017-12-5,-1.4070778939850315
2017-12-6,-0.8592403075482036
2017-12-7,0.26818436517324074
2017-12-8,0.3620138898019709
2017-12-11,-0.17605331676836533
2017-12-12,0.6017610424461362
2017-12-13,0.10965068655937049
2017-12-14,-1.1136273470216285
2017-12-15,0.3882642960004512
2017-12-18,1.2030415117932236
2017-12-19,0.3872766508079106
2017-12-20,-0.5096231081301195
2017-12-21,0.5831596043786913
2017-12-22,-0.10267455267740644
2017-12-27,0.37339189718696986
2017-12-28,-0.34303532815657123
2017-12-29,0.7855040877324804
2018-1-2,-0.20432737166248272
2018-1-3,0.24135531324531723
2018-1-4,0.10129502236071453
2018-1-5,0.27396597903153186
2018-1-8,-0.07547235849171274
2018-1-9,0.6123466775124875
2018-1-10,-0.5680688476376705
2018-1-11,1.4285793417627035
2018-1-12,1.6016538246518275
2018-1-15,-0.49113952878040434
2018-1-16,0.38375089227857817
2018-1-17,-1.5782686485261266
2018-1-18,-0.03386771265622146
2018-1-19,0.4909615502959763
2018-1-22,0.5691977181186303
2018-1-23,0.5430229684035837
2018-1-24,0.07956208771817685
2018-1-25,-1.3452084926016017
2018-1-26,0.7989748253897755
2018-1-29,0.13091757287500005
2018-1-30,-1.497420988593745
2018-1-31,-0.513473287951971
2018-2-1,-0.09113535207865286
2018-2-2,-1.2309195968949305
2018-2-5,-1.8981687444759698
2018-2-6,-3.3838805753370615
2018-2-7,1.767990904282124
2018-2-8,-1.1838609080106144
2018-2-9,-2.194086115249194
2018-2-12,1.1503632147227938
2018-2-13,0.23253936608029768
2018-2-14,1.6645735886910984
2018-2-15,1.0727063790505253
2018-2-16,1.0885935310825934
2018-2-19,-0.2316703087352101
2018-2-20,0.0567073108730165
2018-2-21,0.13737033560676792
2018-2-22,0.09440941515741486
2018-2-23,-0.6804884045907733
2018-2-26,0.664184195360451
2018-2-27,0.09987752206650491
2018-2-28,-1.6164381744084078
2018-3-1,0.041983654889876654
2018-3-2,-1.276170382022901
2018-3-5,1.8541654550911613
2018-3-6,0.3195159022054028
2018-3-7,1.3850586809754706
2018-3-8,-0.8049918355804486
2018-3-9,1.3467668523770682
2018-3-12,0.8050097138617041
2018-3-13,-0.4215198157623945
2018-3-14,-0.7452315283879352
2018-3-15,-0.5100799153721081
2018-3-16,1.0054185293169038
2018-3-19,-1.413841568557217
2018-3-20,-0.04746135041656663
2018-3-21,1.5477040332714687
2018-3-22,-1.5744104290691396
2018-3-23,-1.9814501057937584
2018-3-26,-0.8699796750523459
2018-3-27,1.1455099795938173
2018-3-28,-1.3954935555340664
2018-3-29,-0.04875274234175109
2018-4-3,0.2801257745239871
2018-4-4,0.5869200503143102
2018-4-5,2.3019246416989825
2018-4-6,-1.1701377621125553
2018-4-9,0.01772728040856375
2018-4-10,0.8346524050500959
2018-4-11,-0.098809447747783
2018-4-12,0.5625204367078585
2018-4-13,-0.137038595818062
2018-4-16,0.6700770947289936
2018-4-17,1.1870949555171206
2018-4-18,0.016168148746986688
2018-4-19,-0.34306987096087704
2018-4-20,-0.469863901490597
2018-4-23,-0.14414601416613548
2018-4-24,0.6555774625233601
2018-4-25,-1.2726724145728396
2018-4-26,0.2705320757954599
2018-4-27,0.10689296578139107
2018-4-30,-0.10669853569448273
2018-5-2,-0.34808286957861423
2018-5-3,-0.7608314771611613
2018-5-4,1.5790820263374306
2018-5-7,0.5757208629470822
2018-5-8,-0.0525815459160861
2018-5-9,-0.10116337885685
2018-5-10,1.7442337620802606
2018-5-11,0.19564542485084324
2018-5-14,-0.4439953493826976
2018-5-15,0.14846636591399065
2018-5-16,0.8501241153331618
2018-5-17,0.8963251039591169
2018-5-18,-0.152632917832618
2018-5-21,0.1273885350318693
2018-5-22,0.9649048368182589
2018-5-23,-1.3044036031568562
2018-5-24,-0.08120438903842508
2018-5-25,-0.12805969081275403
2018-5-28,-0.19432354172188582
2018-5-29,0.024948654452017216
2018-5-30,1.6056758844703367
2018-5-31,-0.39021925298737825
2018-6-1,-0.058609385146446424
2018-6-4,0.31060599674626044
2018-6-5,0.4983333563036041
2018-6-6,0.5695276923905368
2018-6-7,0.34075283533787637
2018-6-8,0.22101517006387628
2018-6-11,0.4532043038431688
2018-6-12,0.0586730472958541
2018-6-13,0.31652961358952236
2018-6-14,-1.4712899176513194
2018-6-15,0.42071204596250134
2018-6-18,0.890958518870355
2018-6-19,-0.46967914734422633
2018-6-20,0.9848130927065268
2018-6-21,-0.23192979268933378
2018-6-22,0.24340262642452704
2018-6-25,-2.043431888994951
2018-6-26,-0.050238301755256565
2018-6-27,0.29281840652513047
2018-6-28,-1.1538692260512962
