Data,Close
09/2001,19035.8513070509
10/2001,18280.15942702397
11/2001,18357.5856575229
12/2001,18600.082304008705
01/2002,19375.359496716275
02/2002,20339.074275529438
03/2002,20475.989360831623
04/2002,20275.78628656555
05/2002,20616.745102748988
06/2002,18918.205782258487
07/2002,18448.795193068894
08/2002,18844.172440622333
09/2002,19445.542539989874
10/2002,19027.383616529678
11/2002,19032.998405246974
12/2002,19353.07459232158
01/2003,20117.437582922277
02/2003,19077.83958099271
03/2003,18193.394405950643
04/2003,17906.88173515421
05/2003,18092.590571150395
06/2003,17918.57977656184
07/2003,18546.863320209894
08/2003,20337.74482933021
09/2003,19699.92487381399
10/2003,19659.724409574064
11/2003,19644.77780117888
12/2003,19538.700493905322
01/2004,19089.113489987678
02/2004,18849.21398121903
03/2004,20493.655477244545
04/2004,19224.72667777543
05/2004,19057.42891008784
06/2004,19246.95509873336
07/2004,19214.456857416353
08/2004,19871.781522697678
09/2004,19792.612138397846
10/2004,19740.2213162347
11/2004,20147.40867544912
12/2004,18995.252814346306
01/2005,19129.01444068737
02/2005,19399.3444068083
03/2005,19473.671961237735
04/2005,19855.977097522355
05/2005,19844.426651918795
06/2005,21340.618138312733
07/2005,20941.284198199482
08/2005,20964.60261782236
09/2005,23194.736342185333
10/2005,23106.348997479276
11/2005,24851.29453248911
12/2005,25657.66864083438
01/2006,27689.915327694605
02/2006,27620.32616635424
03/2006,28362.1668596123
04/2006,30296.811530953295
05/2006,29926.976934613598
06/2006,28456.505609906668
07/2006,29210.864774991143
08/2006,28604.076347852246
09/2006,27903.469963630952
10/2006,28030.502040419236
11/2006,28875.36078698382
12/2006,28445.976259210973
01/2007,29590.756462569967
02/2007,29623.233274293707
03/2007,29273.879022437774
04/2007,29313.79785944073
05/2007,28858.252089572088
06/2007,28369.15432595351
07/2007,28592.77039574028
08/2007,28873.39270789081
09/2007,30853.906280611514
10/2007,32173.607566543582
11/2007,31246.674532585646
12/2007,33447.88384512039
01/2008,36543.3714791253
02/2008,37696.522133284496
03/2008,34740.69966104814
04/2008,32978.6168547977
05/2008,33602.999448942246
06/2008,34714.738014951894
07/2008,34589.87662805704
08/2008,33249.62404466049
09/2008,36368.28929263643
10/2008,33684.147100974194
11/2008,37629.76077170934
12/2008,36541.9882043457
01/2009,42177.73976210348
02/2009,44258.34230624501
03/2009,40477.61133603535
04/2009,39102.03501949797
05/2009,40661.01815104935
06/2009,38848.767704787526
07/2009,39020.91131301236
08/2009,39329.87455226234
09/2009,39944.24346661144
10/2009,41272.76283215937
11/2009,45963.304284982354
12/2009,45002.25026762866
01/2010,45343.34746705605
02/2010,47949.302285062244
03/2010,48584.0193550439
04/2010,51988.30644862912
05/2010,57588.622520746096
06/2010,59497.69514910603
07/2010,52655.944786879656
08/2010,57659.35475425161
09/2010,56186.631688684545
10/2010,57016.610484962446
11/2010,62437.65770523446
12/2010,61904.86938888331
01/2011,56840.37134936019
02/2011,59812.34739418379
03/2011,59391.77204794967
04/2011,60583.77185158448
05/2011,62618.978606367185
06/2011,61060.66119440444
07/2011,66937.17322683684
08/2011,73554.51275962274
09/2011,70307.05779198227
10/2011,72068.56965921966
11/2011,76240.75917166994
12/2011,71289.61499057963
01/2012,77536.694602986
02/2012,77121.91333081976
03/2012,72902.0986305483
04/2012,73179.60356752647
05/2012,73554.4628005474
06/2012,74338.23738322326
07/2012,77302.69394675345
08/2012,76520.73655509308
09/2012,80397.55087723739
10/2012,77431.86690968282
11/2012,77781.34573430214
12/2012,73797.41179665332
01/2013,71883.53618453114
02/2013,70783.35989430198
03/2013,73012.7374599469
04/2013,65730.20995590548
05/2013,62706.78152050917
06/2013,53291.4029777046
07/2013,57899.48915376816
08/2013,61614.12516778066
09/2013,57421.42022293375
10/2013,56736.048918435576
11/2013,53806.22921286884
12/2013,50915.925773934454
01/2014,54087.122044869306
02/2014,56112.824472320855
03/2014,54736.31590949086
04/2014,54348.715018532464
05/2014,53682.40644678186
06/2014,56235.14937252324
07/2014,56103.45902003159
08/2014,56932.52939150967
09/2014,56450.397319398915
10/2014,54274.659299270905
11/2014,55312.75525141874
12/2014,57658.70892232204
01/2015,65066.478344023184
02/2015,63034.55781520758
03/2015,64381.727852864395
04/2015,61406.31219545758
05/2015,63364.6686388317
06/2015,61054.36949306593
07/2015,58422.269863573296
08/2015,59028.17386458903
09/2015,57992.17750006954
10/2015,60466.20989079362
11/2015,58528.992686379715
12/2015,56886.06346541514
01/2016,59353.97019753993
02/2016,66113.54338693018
03/2016,63328.33692796181
04/2016,65708.74827813488
05/2016,63326.03756347711
06/2016,69319.30929714622
07/2016,70357.96110902884
08/2016,68516.76265898945
09/2016,69023.48992155246
10/2016,67684.88928737755
11/2016,64514.77040220026
12/2016,64033.882297912
01/2017,65660.95019823826
02/2017,68985.12055934838
03/2017,67786.2413723644
04/2017,67447.69318945527
05/2017,65678.82345272506
06/2017,63351.49053438196
07/2017,62899.04184538234
08/2017,64546.61326918158
09/2017,63232.002028686016
10/2017,63491.06558790775
11/2017,62847.529106577924
12/2017,62877.2247949538
01/2018,62795.73649014217
02/2018,62743.65238622537
03/2018,62475.67245275974
04/2018,63208.44205217671
05/2018,64865.10233772792
06/2018,62349.06934185192
07/2018,60467.31647212803
08/2018,59979.516526597974
09/2018,59599.01634195643
10/2018,62373.86445337413
11/2018,62275.488943523196
12/2018,65026.86335216063
01/2019,66908.93552518584
02/2019,67115.61482656638
03/2019,66962.3429148788
04/2019,66378.92614505062
05/2019,67461.13564538212
06/2019,71885.49398766024
07/2019,74320.4000039211
08/2019,80392.53358938725
09/2019,79172.15480477466
10/2019,78618.00181006403
11/2019,77156.82218866072
12/2019,78664.93496244543
01/2020,83165.60661096161
02/2020,85081.26238800708
03/2020,85188.17789005006
04/2020,90809.1802706055
05/2020,90031.53871645337
06/2020,91564.6677254685
07/2020,96164.68644053765
08/2020,95047.44312675136
09/2020,93432.56418480181
10/2020,93252.81970786858
11/2020,85275.78473704628
12/2020,89317.0093314751
01/2021,88997.90652214749
02/2021,83316.53929508387
03/2021,83562.21832501586
04/2021,84758.05749446983
05/2021,90204.76685970572
06/2021,85933.75242152147
07/2021,88923.82207932627
08/2021,88809.79726713899
09/2021,87153.3233797028
10/2021,87960.88504523129
11/2021,91931.14864311916
12/2021,93024.77973254405
01/2022,93143.59925045256
02/2022,98699.65115701608
03/2022,101245.08150590661
04/2022,104929.98589186523
05/2022,99303.658544487
06/2022,101201.66570728233
07/2022,99459.13356083645
08/2022,99249.22680087037
09/2022,99185.34629630012
10/2022,95604.13746805165
11/2022,97719.21475803496
12/2022,98242.9643707537
01/2023,102672.26978893002
02/2023,99324.99929838207
03/2023,105221.29548631604
04/2023,104345.083916457
05/2023,106263.41991999862
06/2023,101689.6330721456
07/2023,103292.46654959244
08/2023,103248.12948921976
09/2023,101992.74823400528
10/2023,108618.41673651029
11/2023,107544.31437727016
12/2023,107783.97651922451
01/2024,109404.08898654593
02/2024,109226.95597997482
03/2024,118249.02904465405
04/2024,124253.80512054221
05/2024,124901.3692205159
06/2024,125668.50872283174
07/2024,129313.40250528007
08/2024,130810.70348831163
09/2024,135533.62236533526
