Data,Close
12/2010,43191.22878644476
01/2011,43147.07602741815
02/2011,44165.03198578765
03/2011,43020.38376668004
04/2011,42345.811590615835
05/2011,43246.814195882005
06/2011,42323.68365010523
07/2011,42022.170562573694
08/2011,39214.729793700746
09/2011,39013.01618926552
10/2011,41735.569438179504
11/2011,43450.68148675644
12/2011,45517.95392868961
01/2012,46700.07042027666
02/2012,47749.480187881425
03/2012,49639.702900118056
04/2012,49855.872219269055
05/2012,49920.99326782185
06/2012,51203.33725845981
07/2012,53205.13886413505
08/2012,52990.16975590029
09/2012,53015.80490408672
10/2012,51781.8968165425
11/2012,52107.68452298801
12/2012,51751.05188250446
01/2013,52998.87882051573
02/2013,55438.269886213355
03/2013,58969.939169883524
04/2013,58875.46536224986
05/2013,60555.379552014674
06/2013,59401.21596938825
07/2013,61504.00185373502
08/2013,59900.189166947675
09/2013,60540.447748958475
10/2013,62688.96815954925
11/2013,64738.597637457686
12/2013,65508.025937462546
01/2014,64526.50050479842
02/2014,66024.20624309558
03/2014,66696.4644004918
04/2014,66885.33899451076
05/2014,69674.72116392267
06/2014,70844.91626328406
07/2014,71321.3088590516
08/2014,75245.31202396889
09/2014,77753.51425623988
10/2014,80023.98082568396
11/2014,82442.05700851716
12/2014,84546.70698740787
01/2015,88068.85612536156
02/2015,93664.66321015394
03/2015,96299.82727802663
04/2015,93265.86690108379
05/2015,96570.22432113411
06/2015,92842.31933182955
07/2015,96701.65856205122
08/2015,88853.03647252124
09/2015,86742.87231284278
10/2015,95643.70442252199
11/2015,99894.97275212867
12/2015,95532.92051270245
01/2016,90513.12292344784
02/2016,90652.14352275096
03/2016,92571.43214236233
04/2016,92779.10383475214
05/2016,96548.89718380774
06/2016,97247.74064381352
07/2016,100728.40101206438
08/2016,100692.70242600249
09/2016,100444.80313391304
10/2016,100544.55977567691
11/2016,107312.3347753345
12/2016,110403.91207451225
01/2017,110253.88550832297
02/2017,116335.49825282948
03/2017,115441.12557198705
04/2017,114070.78930252769
05/2017,112670.46298608715
06/2017,111470.58014873396
07/2017,110701.35883259811
08/2017,110114.54852145979
09/2017,112561.32647725643
10/2017,116845.09087036966
11/2017,118278.31194169664
12/2017,118151.49990410866
01/2018,120257.31531663948
02/2018,118123.48857885497
03/2018,114115.83109874572
04/2018,116843.05535360517
05/2018,123537.67947405945
06/2018,124728.95288644604
07/2018,128504.65207197529
08/2018,133653.47968258616
