Date,Close
10/2019,46.01779293537138
11/2019,47.670249675750725
12/2019,48.68458925331116
01/2020,45.43786893497467
02/2020,40.68176884277344
03/2020,29.7036334526062
04/2020,35.2225
05/2020,36.68464703773499
06/2020,37.10737748748779
07/2020,36.203865648803706
08/2020,38.55095438346863
09/2020,37.66863043491363
10/2020,38.73250512153625
11/2020,44.496238158035275
12/2020,46.58983873729706
01/2021,48.495578578872674
02/2021,54.09986566772461
03/2021,58.99204644882202
04/2021,59.17175809768676
05/2021,60.74775224716186
06/2021,61.239603549270626
07/2021,59.777188263015745
08/2021,61.5813368473053
09/2021,62.41799252685547
10/2021,64.81359008331299
11/2021,63.96596909099579
12/2021,66.11592969009399
01/2022,64.78650221702576
02/2022,65.79144081573486
03/2022,67.46229928222657
04/2022,66.74230025974275
05/2022,67.99592568527221
06/2022,60.73161592723846
07/2022,68.29707800273894
08/2022,67.36853052795409
09/2022,61.765014364166255
10/2022,69.3476496838379
11/2022,70.47503077590943
12/2022,64.23058516921998
01/2023,69.32469660396575
02/2023,70.1054847932434
03/2023,63.99470609714508
04/2023,62.54545056362152
05/2023,61.73260721298218
06/2023,65.60249926898956
07/2023,70.22887829509735
08/2023,68.77667436027527
09/2023,68.01474154685972
10/2023,64.84308386535645
11/2023,68.0883392980957
12/2023,73.93594439163208
01/2024,73.41752233337401
02/2024,74.98816278354644
03/2024,79.07287157592773
04/2024,76.12625314178467
05/2024,78.94651464118957
06/2024,76.78386584304809
07/2024,83.30295975700379
08/2024,79.54200093452452
09/2024,79.36150218811036
10/2024,79.41280187469482
11/2024,88.97821090560912
12/2024,88.2561713456726
