Date,Close
2015-9-4,4.960000038146973
2015-9-7,4.96999979019165
2015-9-8,5.057499885559082
2015-9-9,5.103750228881836
2015-9-10,5.081250190734863
2015-9-11,5.066249847412109
2015-9-14,5.073750019073486
2015-9-15,5.090000152587891
2015-9-16,5.152500152587891
2015-9-17,5.159999847412109
2015-9-18,5.090000152587891
2015-9-21,5.09250020980835
2015-9-22,4.945000171661377
2015-9-23,4.960999965667725
2015-9-24,4.890999794006348
2015-9-25,4.994500160217285
2015-9-28,4.869999885559082
2015-9-29,4.837500095367432
2015-9-30,4.918499946594238
2015-10-1,4.915500164031982
2015-10-2,4.922500133514404
2015-10-5,5.070000171661377
2015-10-6,5.079999923706055
2015-10-7,5.070000171661377
2015-10-8,5.114999771118164
2015-10-9,5.167500019073486
2015-10-12,5.158750057220459
2015-10-13,5.150000095367432
2015-10-14,5.102499961853027
2015-10-15,5.135000228881836
2015-10-16,5.177499771118164
2015-10-19,5.177499771118164
2015-10-20,5.196249961853027
2015-10-21,5.184999942779541
2015-10-22,5.199999809265137
2015-10-23,5.232500076293945
2015-10-26,5.25
2015-10-27,5.21999979019165
2015-10-28,5.276249885559082
2015-10-29,5.269999980926514
2015-10-30,5.28000020980835
2015-11-2,5.306250095367432
2015-11-3,5.292500019073486
2015-11-4,5.28000020980835
2015-11-5,5.28000020980835
2015-11-6,5.262499809265137
2015-11-9,5.228750228881836
2015-11-10,5.224999904632568
2015-11-11,5.269999980926514
2015-11-12,5.211249828338623
2015-11-13,5.143750190734863
2015-11-16,5.148749828338623
2015-11-17,5.239999771118164
2015-11-18,5.235000133514404
2015-11-19,5.287499904632568
2015-11-20,5.302499771118164
2015-11-23,5.301249980926514
2015-11-24,5.257500171661377
2015-11-25,5.300000190734863
2015-11-26,5.331250190734863
2015-11-27,5.320000171661377
2015-11-30,5.309999942779541
2015-12-1,5.329999923706055
2015-12-2,5.340000152587891
2015-12-3,5.300000190734863
2015-12-4,5.289999961853027
2015-12-7,5.271249771118164
2015-12-8,5.241250038146973
2015-12-9,5.253749847412109
2015-12-10,5.21875
2015-12-11,5.150000095367432
2015-12-14,5.09375
2015-12-15,5.163750171661377
2015-12-16,5.18874979019165
2015-12-17,5.191249847412109
2015-12-18,5.150000095367432
2015-12-21,5.150000095367432
2015-12-22,5.158750057220459
2015-12-23,5.243750095367432
2015-12-24,5.246250152587891
2015-12-29,5.289999961853027
2015-12-30,5.283750057220459
2015-12-31,5.255000114440918
2016-1-4,5.09499979019165
2016-1-5,5.144999980926514
2016-1-6,5.090000152587891
2016-1-7,5.017499923706055
2016-1-8,4.948999881744385
2016-1-11,4.9039998054504395
2016-1-12,4.926000118255615
2016-1-13,4.947500228881836
2016-1-14,4.856500148773193
2016-1-15,4.7795000076293945
2016-1-18,4.7789998054504395
2016-1-19,4.802000045776367
2016-1-20,4.6539998054504395
2016-1-21,4.724999904632568
2016-1-22,4.816999912261963
2016-1-25,4.809000015258789
2016-1-26,4.828999996185303
2016-1-27,4.849999904632568
2016-1-28,4.800000190734863
2016-1-29,4.840000152587891
2016-2-1,4.892499923706055
2016-2-2,4.843500137329102
2016-2-3,4.797500133514404
2016-2-4,4.829999923706055
2016-2-5,4.7789998054504395
2016-2-8,4.639999866485596
2016-2-9,4.66949987411499
2016-2-10,4.674499988555908
2016-2-11,4.570000171661377
2016-2-12,4.63100004196167
2016-2-15,4.734000205993652
2016-2-16,4.728499889373779
2016-2-17,4.84250020980835
2016-2-18,4.8460001945495605
2016-2-19,4.824999809265137
2016-2-22,4.881499767303467
2016-2-23,4.828000068664551
2016-2-24,4.776000022888184
2016-2-25,4.860000133514404
2016-2-26,4.9019999504089355
2016-2-29,4.890500068664551
2016-3-1,4.936500072479248
2016-3-2,4.960000038146973
2016-3-3,4.980000019073486
2016-3-4,5.039999961853027
2016-3-7,5.023749828338623
2016-3-8,4.986000061035156
2016-3-9,5.002500057220459
2016-3-10,4.981750011444092
2016-3-11,5.09375
2016-3-14,5.096250057220459
2016-3-15,5.056250095367432
2016-3-16,5.066249847412109
2016-3-17,5.127500057220459
2016-3-18,5.148749828338623
2016-3-21,5.133749961853027
2016-3-22,5.148749828338623
2016-3-23,5.12375020980835
2016-3-24,5.076250076293945
2016-3-29,5.127500057220459
2016-3-30,5.210000038146973
2016-3-31,5.192500114440918
2016-4-1,5.141250133514404
2016-4-4,5.166250228881836
2016-4-5,5.101250171661377
2016-4-6,5.110000133514404
2016-4-7,5.086249828338623
2016-4-8,5.12375020980835
2016-4-11,5.135000228881836
2016-4-12,5.150000095367432
2016-4-13,5.207499980926514
2016-4-14,5.213749885559082
2016-4-15,5.204999923706055
